customer_code,first_name,last_name,id_number,date_of_birth,gender,email,phone_number,province,city,postal_code,income_bracket,employment_status,credit_score,primary_bank,primary_branch
CUS11642,Timothy,Macdonald,8604222182,1945-03-12,F,timothy.macdonald@yahoo.com,+270660321386,Limpopo,East London,7493,500K-1M,Student,555,Discovery Bank,Lynnwood
CUS71360,Marilyn,Thompson,9303193183,1949-09-25,F,marilyn.thompson@yahoo.com,+270611450091,Eastern Cape,Bloemfontein,7866,100K-250K,Self-employed,540,Nedbank,Musgrave
CUS34766,Glenn,Molina,8601207080,1939-12-13,M,glenn.molina@yahoo.com,+270667640990,Eastern Cape,Cape Town,5989,250K-500K,Employed,751,ABSA,Sandton
CUS58665,Monica,Scott,8005212185,1989-11-03,M,monica.scott@outlook.com,+270612693390,KwaZulu-Natal,Cape Town,2123,0-100K,Employed,484,TymeBank,Digital
CUS59702,Julie,Rodgers,8809060183,1959-08-28,F,julie.rodgers@yahoo.com,+270610231048,KwaZulu-Natal,Polokwane,2234,500K-1M,Self-employed,642,TymeBank,Digital
CUS28223,Kelly,Zavala,9207023187,2005-02-22,M,kelly.zavala@outlook.com,+270712184264,Free State,Johannesburg,6163,100K-250K,Self-employed,657,FNB,Gateway
CUS90086,Paul,Clay,9602230188,1954-06-14,M,paul.clay@yahoo.com,+270842678679,Limpopo,Johannesburg,4278,100K-250K,Employed,694,ABSA,Cape Town CBD
CUS70855,Rachel,Mccall,8703081087,1990-06-28,M,rachel.mccall@yahoo.com,+270676485424,Free State,Kimberley,5795,0-100K,Student,301,ABSA,Pretoria Central
CUS73829,Deborah,Andrade,6112108085,1947-09-02,F,deborah.andrade@outlook.com,+270648420977,Western Cape,Johannesburg,1626,0-100K,Self-employed,692,TymeBank,Digital
CUS14983,David,Fry,7208031188,1950-07-28,F,david.fry@gmail.com,+270602871546,KwaZulu-Natal,Mbombela,1471,250K-500K,Retired,387,Discovery Bank,Ballito
CUS22211,Jonathan,Burnett,8306125087,2003-01-19,F,jonathan.burnett@yahoo.com,+270713541079,Limpopo,Mbombela,5389,1M+,Employed,313,FNB,Tyger Valley
CUS31292,Kimberly,Clements,9908280188,1983-05-20,M,kimberly.clements@gmail.com,+270827795938,Northern Cape,Kimberley,4834,0-100K,Employed,421,Capitec,Claremont
CUS80652,Nicholas,Carpenter,8505123086,1957-07-30,M,nicholas.carpenter@gmail.com,+270795626285,Mpumalanga,Gqeberha,5207,0-100K,Retired,376,Nedbank,Rivonia
CUS79395,Nicole,Baker,7907258188,1953-03-12,F,nicole.baker@gmail.com,+270639638796,KwaZulu-Natal,Pretoria,4205,100K-250K,Student,567,ABSA,Sandton
CUS75380,Hunter,Turner,7708094188,2005-02-12,M,hunter.turner@gmail.com,+270659837771,Free State,Pretoria,5406,500K-1M,Employed,360,FNB,Menlyn
CUS49811,Kelly,Coleman,7105077089,1969-10-14,F,kelly.coleman@gmail.com,+270661820032,North West,Johannesburg,7915,1M+,Retired,534,TymeBank,Digital
CUS43279,Melissa,Brown,8807278084,1963-11-20,F,melissa.brown@gmail.com,+270623462036,North West,Pretoria,7856,100K-250K,Retired,494,TymeBank,Digital
CUS53428,Christina,Daniels,7507168082,1979-12-16,F,christina.daniels@outlook.com,+270787309679,Gauteng,Cape Town,4446,250K-500K,Self-employed,416,Discovery Bank,Sea Point
CUS83940,Nathaniel,Hansen,7112238089,1981-03-06,M,nathaniel.hansen@outlook.com,+270645059583,North West,Mbombela,1910,500K-1M,Student,342,Capitec,Centurion
CUS97666,Michael,Gonzales,7710228186,1941-03-02,M,michael.gonzales@yahoo.com,+270794114561,KwaZulu-Natal,Polokwane,6102,100K-250K,Self-employed,449,Capitec,Pinetown
CUS91878,Gabrielle,Ramos,6811204182,1987-01-21,F,gabrielle.ramos@outlook.com,+270833884574,Limpopo,Johannesburg,9258,1M+,Employed,660,Nedbank,Hatfield
CUS68730,Sophia,Ellis,8108250081,1941-02-14,M,sophia.ellis@outlook.com,+270649000096,Mpumalanga,Kimberley,3901,250K-500K,Retired,317,Capitec,Centurion
CUS99236,Stephanie,Glass,9710182189,1962-02-20,M,stephanie.glass@outlook.com,+270810751249,KwaZulu-Natal,Mbombela,9224,1M+,Retired,426,Discovery Bank,Sandton
CUS81941,Taylor,Williams,9007010089,1988-02-26,M,taylor.williams@gmail.com,+270746404261,Western Cape,Mbombela,8172,1M+,Self-employed,655,Nedbank,Rivonia
CUS31201,Cory,Parrish,8412199185,1974-02-19,F,cory.parrish@yahoo.com,+270795881375,North West,Johannesburg,6932,1M+,Student,385,Capitec,Midrand
CUS47708,Amanda,Maldonado,8503238081,1940-08-05,M,amanda.maldonado@yahoo.com,+270766670217,Western Cape,Gqeberha,8748,100K-250K,Employed,688,Discovery Bank,Sea Point
CUS37493,Brian,Rodriguez,8402135081,1979-08-25,M,brian.rodriguez@gmail.com,+270658368305,Northern Cape,Johannesburg,6058,100K-250K,Retired,603,FNB,Gateway
CUS93148,William,Marshall,8601056083,1994-09-14,M,william.marshall@outlook.com,+270784614944,Western Cape,Durban,4030,1M+,Employed,410,TymeBank,Digital
CUS37694,Jennifer,Wall,6609210186,1991-03-21,M,jennifer.wall@outlook.com,+270659254164,Western Cape,Kimberley,1411,250K-500K,Employed,805,Nedbank,V&A Waterfront
CUS27127,Mark,Browning,9507203085,1955-06-16,F,mark.browning@gmail.com,+270725497657,KwaZulu-Natal,Polokwane,2826,0-100K,Self-employed,480,Discovery Bank,Ballito
CUS44088,Sara,Rodriguez,6009181186,1986-03-05,M,sara.rodriguez@outlook.com,+270676440194,Eastern Cape,Mbombela,8114,500K-1M,Self-employed,698,ABSA,Durban Central
CUS99302,James,Richmond,6511265080,1993-03-09,M,james.richmond@gmail.com,+270637143716,KwaZulu-Natal,Kimberley,9507,0-100K,Retired,743,Nedbank,Rivonia
CUS96463,Rebecca,Williams,7408289184,1946-01-06,M,rebecca.williams@outlook.com,+270812768811,Gauteng,Gqeberha,7486,100K-250K,Retired,401,Nedbank,Rivonia
CUS92135,John,Murray,6107241188,1978-05-21,F,john.murray@outlook.com,+270633609622,Free State,Pretoria,9471,0-100K,Retired,718,Discovery Bank,Ballito
CUS68404,Katherine,Thompson,9203132084,1963-04-20,F,katherine.thompson@yahoo.com,+270743214016,Limpopo,Cape Town,6314,250K-500K,Employed,443,TymeBank,Digital
CUS55845,Rachel,Nixon,6108062184,2001-08-01,M,rachel.nixon@outlook.com,+270634354990,Limpopo,Mbombela,2266,250K-500K,Student,488,Nedbank,V&A Waterfront
CUS29359,Troy,Bryan,6806150085,1994-04-11,M,troy.bryan@outlook.com,+270678285235,Mpumalanga,Johannesburg,9171,250K-500K,Employed,347,TymeBank,Digital
CUS83826,Elizabeth,Cole,8506169088,1940-02-05,F,elizabeth.cole@outlook.com,+270611244904,KwaZulu-Natal,East London,5017,500K-1M,Student,326,Discovery Bank,Sea Point
CUS88320,John,Mckay,7811043180,1962-12-31,M,john.mckay@gmail.com,+270826227420,Western Cape,Durban,7548,0-100K,Retired,572,Nedbank,Rivonia
CUS38004,Patricia,Rodriguez,6704106085,2000-03-06,M,patricia.rodriguez@gmail.com,+270818018537,Western Cape,Pretoria,7876,0-100K,Self-employed,348,Discovery Bank,Ballito
CUS48384,Adrian,Moss,9512257081,1998-01-27,M,adrian.moss@gmail.com,+270619663085,Limpopo,Johannesburg,9452,250K-500K,Retired,805,Standard Bank,Umhlanga
CUS55530,Daniel,Mitchell,9506066189,1969-01-08,F,daniel.mitchell@gmail.com,+270687348427,Gauteng,Bloemfontein,6115,250K-500K,Student,454,Capitec,Midrand
CUS27296,Christine,Rose,8604122187,1978-05-05,M,christine.rose@yahoo.com,+270821941847,Limpopo,East London,5495,500K-1M,Self-employed,805,Standard Bank,Century City
CUS93965,David,Goodwin,9010188088,1972-07-11,F,david.goodwin@yahoo.com,+270849821823,Western Cape,Kimberley,1516,250K-500K,Retired,647,TymeBank,Digital
CUS67447,Samantha,Hinton,6407162188,2006-05-26,M,samantha.hinton@outlook.com,+270682334239,Mpumalanga,Bloemfontein,8095,500K-1M,Self-employed,720,Discovery Bank,Sea Point
CUS35560,Lisa,Rhodes,6701022081,2003-08-29,F,lisa.rhodes@yahoo.com,+270797229390,North West,Pretoria,2511,500K-1M,Employed,663,FNB,Tyger Valley
CUS31404,Timothy,Kelley,8009100181,1981-08-05,F,timothy.kelley@gmail.com,+270675397340,Northern Cape,Pretoria,5201,100K-250K,Student,441,Nedbank,Hatfield
CUS86545,Teresa,Hardy,8003014088,1943-09-04,M,teresa.hardy@outlook.com,+270821780128,KwaZulu-Natal,Gqeberha,4946,1M+,Self-employed,659,Capitec,Claremont
CUS67658,Nathaniel,Williams,6306082187,1986-10-04,F,nathaniel.williams@gmail.com,+270722760676,KwaZulu-Natal,Johannesburg,7904,250K-500K,Student,635,TymeBank,Digital
CUS69244,Jeremy,Torres,7703180182,1983-12-03,F,jeremy.torres@yahoo.com,+270656370400,Limpopo,Johannesburg,4391,1M+,Retired,311,ABSA,Durban Central
CUS98815,Angel,Frank,6102067081,1940-05-11,F,angel.frank@yahoo.com,+270745088134,Eastern Cape,Durban,9730,0-100K,Self-employed,345,FNB,Menlyn
CUS81034,Brent,Gordon,6910027082,1998-02-13,M,brent.gordon@yahoo.com,+270790333091,KwaZulu-Natal,Gqeberha,6080,0-100K,Self-employed,581,Discovery Bank,Sea Point
CUS28217,Henry,Kennedy,9409052082,2005-05-03,M,henry.kennedy@outlook.com,+270687932300,Northern Cape,Mbombela,6526,500K-1M,Self-employed,380,FNB,Tyger Valley
CUS98137,Russell,Browning,9205271080,1958-11-13,F,russell.browning@outlook.com,+270661995315,Northern Cape,Pretoria,3063,250K-500K,Self-employed,775,Discovery Bank,Sandton
CUS40448,Reginald,Medina,9903085088,2003-09-13,F,reginald.medina@gmail.com,+270797223449,Eastern Cape,Polokwane,7361,0-100K,Student,386,Nedbank,Rivonia
CUS26429,Sarah,Avila,9606145088,2005-01-07,M,sarah.avila@gmail.com,+270607441612,North West,Johannesburg,6796,0-100K,Self-employed,848,Discovery Bank,Ballito
CUS67721,Michael,Bradley,8803016088,1959-12-05,M,michael.bradley@outlook.com,+270796596963,North West,Mbombela,8223,0-100K,Self-employed,302,FNB,Menlyn
CUS55235,Jeffrey,Thompson,6405206087,1982-08-14,M,jeffrey.thompson@outlook.com,+270716109985,Limpopo,Bloemfontein,9918,1M+,Self-employed,423,Discovery Bank,Lynnwood
CUS42269,Stephanie,Jackson,6305168087,1999-04-16,F,stephanie.jackson@yahoo.com,+270816302643,Limpopo,Johannesburg,1305,250K-500K,Employed,711,Standard Bank,Umhlanga
CUS18301,Daniel,Burns,7710081185,1972-08-03,F,daniel.burns@gmail.com,+270832282955,Free State,Johannesburg,4924,500K-1M,Student,611,Nedbank,Rivonia
CUS59240,Jennifer,Ball,9205163085,2000-07-03,F,jennifer.ball@gmail.com,+270660014736,North West,Polokwane,8716,500K-1M,Student,789,FNB,Gateway
CUS45458,Lisa,Miranda,8711079187,1993-07-10,M,lisa.miranda@yahoo.com,+270601902214,Gauteng,Kimberley,4020,250K-500K,Employed,765,Discovery Bank,Sandton
CUS76745,Anthony,Clark,8712241183,2003-04-02,F,anthony.clark@outlook.com,+270668151559,KwaZulu-Natal,Kimberley,8457,1M+,Employed,441,Discovery Bank,Sea Point
CUS66088,Robert,Peterson,7704275084,2000-06-18,M,robert.peterson@gmail.com,+270660647702,North West,East London,9729,500K-1M,Retired,778,ABSA,Cape Town CBD
CUS73203,Evelyn,Espinoza,9808098081,1962-11-21,M,evelyn.espinoza@yahoo.com,+270837698992,KwaZulu-Natal,Johannesburg,3586,0-100K,Employed,694,FNB,Gateway
CUS88850,Matthew,Mendoza,9105083085,2005-01-17,M,matthew.mendoza@gmail.com,+270787670618,Free State,Gqeberha,7212,0-100K,Self-employed,410,Discovery Bank,Ballito
CUS70382,Tyler,Gonzalez,8101103183,1953-03-03,F,tyler.gonzalez@outlook.com,+270788592543,North West,Mbombela,8477,250K-500K,Retired,757,ABSA,Sandton
CUS79650,Thomas,Lucas,7304014183,1985-08-29,F,thomas.lucas@yahoo.com,+270652556126,Western Cape,Durban,3359,1M+,Self-employed,685,FNB,Tyger Valley
CUS12885,Brian,Mitchell,7012284185,1968-04-04,F,brian.mitchell@gmail.com,+270661042248,Gauteng,Durban,2642,100K-250K,Retired,423,ABSA,Durban Central
CUS59667,Joshua,Johnson,6104159081,1989-04-16,M,joshua.johnson@outlook.com,+270676478190,Eastern Cape,East London,9368,250K-500K,Student,402,Capitec,Centurion
CUS56085,Joe,Benjamin,8501214183,1981-08-28,M,joe.benjamin@outlook.com,+270625827147,North West,Pretoria,9944,1M+,Employed,368,FNB,Menlyn
CUS29641,Dylan,Lopez,6704046189,1947-11-04,F,dylan.lopez@yahoo.com,+270748149897,North West,Pretoria,2704,100K-250K,Student,650,Nedbank,Rivonia
CUS35514,Anthony,Smith,6011094082,2004-09-16,F,anthony.smith@yahoo.com,+270638836563,Limpopo,East London,1760,0-100K,Employed,679,FNB,Fourways
CUS64597,Ray,James,9304060182,1995-06-29,F,ray.james@yahoo.com,+270647883678,Gauteng,Pretoria,9316,0-100K,Student,844,Capitec,Midrand
CUS94696,Danielle,Wolf,8401102181,1991-08-23,M,danielle.wolf@gmail.com,+270730561779,Western Cape,Kimberley,4973,500K-1M,Student,651,Nedbank,Hatfield
CUS39389,Samantha,Hernandez,9806143084,1973-08-26,M,samantha.hernandez@yahoo.com,+270615842259,Northern Cape,Mbombela,9469,0-100K,Self-employed,784,Discovery Bank,Sea Point
CUS24673,Michael,Gibson,8111090187,2003-09-25,F,michael.gibson@gmail.com,+270844878678,Free State,Kimberley,5400,0-100K,Retired,833,Nedbank,Rivonia
CUS69153,Nicole,Young,8408015087,1955-05-19,M,nicole.young@gmail.com,+270640624291,Mpumalanga,Kimberley,4230,1M+,Self-employed,591,ABSA,Durban Central
CUS23683,Michael,Burnett,8306249088,1986-05-15,M,michael.burnett@yahoo.com,+270635921728,Northern Cape,Durban,9313,0-100K,Self-employed,633,FNB,Gateway
CUS23743,Michael,Thompson,7310020080,1959-06-26,F,michael.thompson@outlook.com,+270654812714,North West,Mbombela,5773,0-100K,Self-employed,754,Standard Bank,Century City
CUS70878,Martha,Rogers,6402091088,1985-06-11,M,martha.rogers@gmail.com,+270814525909,Limpopo,Kimberley,1275,100K-250K,Student,566,TymeBank,Digital
CUS14669,Wayne,Smith,9601029184,1990-01-27,F,wayne.smith@outlook.com,+270837912930,Northern Cape,Mbombela,7193,1M+,Employed,818,Capitec,Claremont
CUS88603,Joel,Padilla,6110156080,1948-07-10,M,joel.padilla@outlook.com,+270614021489,Western Cape,Polokwane,1187,250K-500K,Employed,563,TymeBank,Digital
CUS96730,Michael,Nicholson,7307144088,1965-12-23,F,michael.nicholson@gmail.com,+270836103461,Limpopo,Durban,6571,100K-250K,Employed,778,Nedbank,Rivonia
CUS44868,Adam,Le,7106158088,1996-11-21,F,adam.le@yahoo.com,+270738589779,Eastern Cape,Gqeberha,3519,100K-250K,Self-employed,632,ABSA,Sandton
CUS11420,Shawn,Rodriguez,8010105080,1956-02-14,M,shawn.rodriguez@yahoo.com,+270781840312,Mpumalanga,Gqeberha,4645,100K-250K,Employed,521,FNB,Tyger Valley
CUS96259,Michael,Hardy,7508192189,1978-02-09,F,michael.hardy@outlook.com,+270735217838,Eastern Cape,East London,3621,500K-1M,Self-employed,331,Discovery Bank,Sandton
CUS35609,Ashley,Anderson,7704185086,1991-05-24,F,ashley.anderson@outlook.com,+270835773871,Western Cape,East London,8001,250K-500K,Student,780,Nedbank,Rivonia
CUS39944,Craig,Weaver,7602162182,1946-08-20,F,craig.weaver@outlook.com,+270632200121,Limpopo,Durban,7561,1M+,Student,529,Capitec,Pinetown
CUS78704,Samuel,Brown,7106115087,1991-07-28,M,samuel.brown@outlook.com,+270797840816,Eastern Cape,Polokwane,4457,0-100K,Self-employed,338,Capitec,Claremont
CUS28857,Crystal,Walker,6607163188,1964-08-29,F,crystal.walker@outlook.com,+270764777764,Western Cape,Johannesburg,8891,0-100K,Self-employed,691,Standard Bank,Century City
CUS43067,Kirk,Gross,8303262184,1996-11-14,M,kirk.gross@outlook.com,+270741305043,Gauteng,Mbombela,4842,250K-500K,Employed,564,FNB,Fourways
CUS71997,Angela,Hunt,8111158185,1953-01-02,M,angela.hunt@outlook.com,+270687216328,Free State,East London,1068,500K-1M,Employed,531,Nedbank,Hatfield
CUS64813,Martha,Johnston,7309206086,1980-07-29,F,martha.johnston@gmail.com,+270826016573,Eastern Cape,Kimberley,4369,250K-500K,Employed,359,TymeBank,Digital
CUS18645,Kevin,Schroeder,9510049084,1994-09-09,F,kevin.schroeder@outlook.com,+270732302877,Free State,Gqeberha,2773,1M+,Retired,675,TymeBank,Digital
CUS20194,Peter,Garcia,8104027081,2000-04-01,F,peter.garcia@gmail.com,+270831449869,North West,East London,9525,500K-1M,Self-employed,461,Capitec,Centurion
CUS20279,Samantha,Smith,7004254082,1946-02-17,F,samantha.smith@yahoo.com,+270650268805,Western Cape,Durban,9010,1M+,Retired,577,Standard Bank,Umhlanga
CUS90189,Jermaine,Acosta,6808232082,1956-08-23,M,jermaine.acosta@outlook.com,+270688820828,KwaZulu-Natal,Kimberley,3887,500K-1M,Self-employed,749,Standard Bank,Rosebank
CUS51452,Elizabeth,Anderson,6906072188,1961-02-27,M,elizabeth.anderson@yahoo.com,+270659423860,Gauteng,Kimberley,9732,100K-250K,Retired,742,ABSA,Cape Town CBD
CUS27533,Martin,Williams,6604094083,1944-05-28,M,martin.williams@outlook.com,+270781475469,Mpumalanga,Polokwane,6771,1M+,Student,529,Capitec,Centurion
CUS67102,Laura,Campbell,7401268188,1983-05-14,F,laura.campbell@yahoo.com,+270826307924,KwaZulu-Natal,Durban,2530,1M+,Student,653,Nedbank,Hatfield
CUS87059,John,Harris,6712214081,1954-08-22,M,john.harris@yahoo.com,+270615029674,Free State,Kimberley,8027,250K-500K,Self-employed,570,Nedbank,Hatfield
CUS86604,Alyssa,Garrison,7201165181,2006-10-18,M,alyssa.garrison@outlook.com,+270748747705,Limpopo,East London,7728,250K-500K,Student,802,Standard Bank,Rosebank
CUS34508,Hannah,Webb,8907202087,1959-12-25,M,hannah.webb@outlook.com,+270679613724,Limpopo,East London,9278,100K-250K,Student,588,Capitec,Pinetown
CUS32451,Rachel,James,9912210084,1980-12-22,M,rachel.james@gmail.com,+270786022907,Free State,Polokwane,9899,100K-250K,Student,675,ABSA,Sandton
CUS72269,Sara,Tran,9604085188,1953-11-19,F,sara.tran@gmail.com,+270607772357,Gauteng,Kimberley,8721,1M+,Retired,663,TymeBank,Digital
CUS73034,Sara,Estrada,7710206180,1983-07-20,F,sara.estrada@gmail.com,+270847400393,Free State,Cape Town,1769,100K-250K,Self-employed,460,Standard Bank,Century City
CUS59958,Ashley,Logan,9607042085,1945-11-13,M,ashley.logan@outlook.com,+270687437149,KwaZulu-Natal,Mbombela,9441,0-100K,Retired,334,FNB,Tyger Valley
CUS98339,David,Black,8203091086,1982-07-15,F,david.black@yahoo.com,+270735839757,Eastern Cape,Mbombela,9816,100K-250K,Employed,515,Nedbank,V&A Waterfront
CUS82382,Deanna,Townsend,6207280081,1984-09-11,F,deanna.townsend@yahoo.com,+270769724536,Limpopo,Polokwane,9222,500K-1M,Retired,576,Capitec,Centurion
CUS29885,Jennifer,Hogan,8807050186,1977-07-27,M,jennifer.hogan@yahoo.com,+270787907127,North West,Pretoria,3791,0-100K,Self-employed,526,ABSA,Durban Central
CUS94606,Marcus,Poole,8103034083,1967-10-23,F,marcus.poole@outlook.com,+270849110545,Eastern Cape,Gqeberha,5037,500K-1M,Self-employed,539,FNB,Menlyn
CUS97435,Mark,Jackson,6904079186,1971-06-17,M,mark.jackson@outlook.com,+270745051241,Northern Cape,Durban,2529,100K-250K,Retired,729,TymeBank,Digital
CUS71389,Steven,Rhodes,7210116081,1946-11-27,F,steven.rhodes@gmail.com,+270674987177,KwaZulu-Natal,Bloemfontein,6142,500K-1M,Self-employed,516,TymeBank,Digital
CUS64835,Travis,Wallace,6801190085,1971-04-23,F,travis.wallace@outlook.com,+270671238286,Northern Cape,Johannesburg,7868,500K-1M,Student,351,Standard Bank,Umhlanga
CUS70039,Kyle,Anderson,8904226188,1969-11-05,F,kyle.anderson@outlook.com,+270811138702,Gauteng,Cape Town,2636,1M+,Student,504,Nedbank,Hatfield
CUS36585,Jason,Dillon,6209045186,1982-05-04,F,jason.dillon@gmail.com,+270729622741,KwaZulu-Natal,Cape Town,8722,0-100K,Student,785,TymeBank,Digital
CUS70356,Joanna,Anderson,7612024088,1984-10-02,F,joanna.anderson@outlook.com,+270667621719,Gauteng,East London,7903,250K-500K,Employed,407,FNB,Menlyn
CUS33871,Debbie,Wilson,9807028188,1995-04-28,M,debbie.wilson@yahoo.com,+270627821371,Free State,Kimberley,1108,250K-500K,Student,790,Nedbank,V&A Waterfront
CUS58879,Renee,Mendoza,6011272083,1968-09-25,M,renee.mendoza@yahoo.com,+270643893896,North West,Bloemfontein,7978,0-100K,Retired,402,Discovery Bank,Sandton
CUS74893,Carolyn,Graham,6212104186,1948-07-23,M,carolyn.graham@gmail.com,+270654085405,Eastern Cape,Pretoria,2034,250K-500K,Self-employed,574,Discovery Bank,Sea Point
CUS72547,Karen,Buchanan,9905147089,2002-01-14,M,karen.buchanan@outlook.com,+270737428475,North West,Kimberley,4407,0-100K,Employed,305,ABSA,Durban Central
CUS97129,Micheal,Mcdonald,7003153188,1973-11-11,M,micheal.mcdonald@gmail.com,+270715799861,Limpopo,Durban,7998,0-100K,Employed,678,Capitec,Midrand
CUS92096,Reginald,Boyd,6003067081,1965-07-28,F,reginald.boyd@gmail.com,+270833086404,Free State,Mbombela,9110,250K-500K,Student,712,Discovery Bank,Lynnwood
CUS16024,Michelle,Martinez,7109097083,1971-02-03,M,michelle.martinez@gmail.com,+270662201526,KwaZulu-Natal,Kimberley,2759,0-100K,Student,324,Discovery Bank,Ballito
CUS64243,Tamara,Harding,6912162087,2003-02-12,M,tamara.harding@yahoo.com,+270615204046,Northern Cape,Polokwane,4187,1M+,Employed,812,Nedbank,Hatfield
CUS12935,Tracy,Smith,9007087081,2004-05-16,M,tracy.smith@outlook.com,+270680571820,Limpopo,Gqeberha,9382,250K-500K,Retired,613,Capitec,Centurion
CUS45816,Gregory,Schaefer,9610012083,1976-10-12,F,gregory.schaefer@outlook.com,+270838193726,Gauteng,Kimberley,2775,100K-250K,Retired,630,Discovery Bank,Lynnwood
CUS37641,Lisa,Schmidt,9407190183,1957-08-18,M,lisa.schmidt@yahoo.com,+270733575878,KwaZulu-Natal,Pretoria,5677,250K-500K,Self-employed,411,Standard Bank,Umhlanga
CUS70458,Kayla,Hancock,8803244181,1983-10-11,M,kayla.hancock@gmail.com,+270717212720,Gauteng,East London,8743,500K-1M,Student,628,Discovery Bank,Sandton
CUS68454,Carrie,Carson,6410207080,1968-03-04,M,carrie.carson@gmail.com,+270683910443,Mpumalanga,Gqeberha,6422,100K-250K,Self-employed,307,ABSA,Sandton
CUS32767,Nathan,Murphy,7909050086,1977-09-20,F,nathan.murphy@outlook.com,+270791316753,Mpumalanga,Polokwane,3519,1M+,Self-employed,662,Nedbank,Hatfield
CUS37610,Paul,Richardson,7809065080,1943-11-23,M,paul.richardson@outlook.com,+270653231669,Eastern Cape,East London,2512,1M+,Self-employed,468,ABSA,Cape Town CBD
