account_id,customer_id,bank_name,branch_name,bank_code,swift_code,account_type,opening_date,balance,status,interest_rate,currency
ACC210879,CUS83750,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Credit Card,2022-05-27,84698.56,Closed,11.6,ZAR
ACC636999,CUS83750,ABSA,Sandton,632005,ABSAZAJJ,Current,2023-09-16,709640.79,Dormant,9.53,ZAR
ACC192851,CUS83750,Capitec,Midrand,470010,CABLZAJJ,Investment,2021-04-11,72622.08,Active,4.59,ZAR
ACC214341,CUS15577,Nedbank,Rivonia,198765,NEDSZAJJ,Savings,2023-12-09,741776.7,Active,10.33,ZAR
ACC410577,CUS15577,Capitec,Claremont,470010,CABLZAJJ,Current,2022-01-03,265270.46,Active,3.92,ZAR
ACC348421,CUS15577,Capitec,Midrand,470010,CABLZAJJ,Home Loan,2023-02-14,402471.58,Active,4.03,ZAR
ACC670118,CUS15577,FNB,Fourways,250655,FIRNZAJJ,Investment,2021-10-24,298854.37,Active,11.23,ZAR
ACC758195,CUS95841,FNB,Fourways,250655,FIRNZAJJ,Credit Card,2024-07-06,590464.17,Active,9.27,ZAR
ACC916873,CUS95841,ABSA,Durban Central,632005,ABSAZAJJ,Credit Card,2023-02-01,984581.95,Active,6.41,ZAR
ACC159996,CUS95841,Capitec,Midrand,470010,CABLZAJJ,Credit Card,2022-10-21,897799.41,Active,10.23,ZAR
ACC441721,CUS19408,Nedbank,Hatfield,198765,NEDSZAJJ,Savings,2021-12-20,965022.55,Active,8.83,ZAR
ACC939156,CUS19408,Capitec,Pinetown,470010,CABLZAJJ,Savings,2023-12-11,376381.72,Closed,8.02,ZAR
ACC459281,CUS67951,Capitec,Centurion,470010,CABLZAJJ,Credit Card,2024-03-25,183738.05,Active,5.68,ZAR
ACC912628,CUS67951,Capitec,Pinetown,470010,CABLZAJJ,Credit Card,2021-01-27,431781.31,Active,6.4,ZAR
ACC371492,CUS67951,Standard Bank,Brooklyn,051001,SBZAZAJJ,Current,2024-07-23,666514.21,Closed,9.08,ZAR
ACC377230,CUS40849,Nedbank,Hatfield,198765,NEDSZAJJ,Current,2021-02-20,540340.41,Active,5.6,ZAR
ACC668459,CUS40849,ABSA,Sandton,632005,ABSAZAJJ,Credit Card,2023-02-23,710802.95,Dormant,7.87,ZAR
ACC275247,CUS40849,Discovery Bank,Ballito,679000,DISCJJ,Credit Card,2021-08-30,137412.17,Dormant,7.69,ZAR
ACC230362,CUS40849,Capitec,Pinetown,470010,CABLZAJJ,Home Loan,2023-08-08,91134.16,Active,8.72,ZAR
ACC703198,CUS47504,Standard Bank,Brooklyn,051001,SBZAZAJJ,Credit Card,2023-01-12,421203.91,Active,4.39,ZAR
ACC795069,CUS47504,FNB,Fourways,250655,FIRNZAJJ,Home Loan,2021-12-02,697379.53,Closed,4.85,ZAR
ACC858655,CUS47504,Standard Bank,Rosebank,051001,SBZAZAJJ,Credit Card,2022-04-02,519700.29,Active,6.68,ZAR
ACC912592,CUS47504,FNB,Tyger Valley,250655,FIRNZAJJ,Current,2024-11-18,236676.39,Dormant,9.49,ZAR
ACC947997,CUS70291,TymeBank,Digital,678910,TYMEZAJJ,Current,2022-02-04,981354.61,Closed,6.36,ZAR
ACC653106,CUS96054,Nedbank,Musgrave,198765,NEDSZAJJ,Credit Card,2023-04-09,355864.38,Active,9.56,ZAR
ACC651377,CUS96054,Discovery Bank,Lynnwood,679000,DISCJJ,Credit Card,2024-01-15,288968.92,Active,7.69,ZAR
ACC865013,CUS96054,Standard Bank,Umhlanga,051001,SBZAZAJJ,Current,2022-05-04,371065.6,Active,5.76,ZAR
ACC206451,CUS50804,ABSA,Durban Central,632005,ABSAZAJJ,Current,2021-03-19,494422.74,Active,10.45,ZAR
ACC554272,CUS50804,ABSA,Pretoria Central,632005,ABSAZAJJ,Home Loan,2022-06-18,871688.81,Closed,6.94,ZAR
ACC929797,CUS23042,Nedbank,Musgrave,198765,NEDSZAJJ,Investment,2022-05-27,675353.87,Active,11.52,ZAR
ACC425698,CUS23042,TymeBank,Digital,678910,TYMEZAJJ,Savings,2023-08-31,611064.07,Dormant,10.68,ZAR
ACC537941,CUS23042,Discovery Bank,Sea Point,679000,DISCJJ,Savings,2021-09-27,716057.57,Active,4.73,ZAR
ACC738780,CUS23042,ABSA,Sandton,632005,ABSAZAJJ,Investment,2021-06-28,771473.01,Dormant,6.06,ZAR
ACC256419,CUS67354,Standard Bank,Brooklyn,051001,SBZAZAJJ,Credit Card,2023-11-09,478597.85,Dormant,10.06,ZAR
ACC919604,CUS64391,FNB,Gateway,250655,FIRNZAJJ,Savings,2021-05-16,570974.54,Active,5.33,ZAR
ACC184481,CUS64391,ABSA,Pretoria Central,632005,ABSAZAJJ,Home Loan,2023-03-11,794768.48,Active,5.47,ZAR
ACC359890,CUS64199,Discovery Bank,Lynnwood,679000,DISCJJ,Credit Card,2022-06-10,805140.86,Closed,5.29,ZAR
ACC963593,CUS64199,FNB,Fourways,250655,FIRNZAJJ,Savings,2024-10-22,784338.15,Dormant,6.89,ZAR
ACC574092,CUS64199,ABSA,Durban Central,632005,ABSAZAJJ,Current,2023-01-20,730762.39,Closed,4.69,ZAR
ACC279093,CUS64199,Discovery Bank,Sandton,679000,DISCJJ,Savings,2021-03-23,682421.33,Dormant,5.89,ZAR
ACC127205,CUS40537,Discovery Bank,Ballito,679000,DISCJJ,Current,2024-10-12,358688.41,Active,10.94,ZAR
ACC134770,CUS35861,Discovery Bank,Sandton,679000,DISCJJ,Savings,2023-11-09,687012.91,Active,7.88,ZAR
ACC930961,CUS35861,Capitec,Midrand,470010,CABLZAJJ,Savings,2024-08-02,42528.77,Active,8.89,ZAR
ACC745552,CUS35861,TymeBank,Digital,678910,TYMEZAJJ,Savings,2022-04-27,168324.03,Active,10.65,ZAR
ACC689014,CUS65998,ABSA,Durban Central,632005,ABSAZAJJ,Savings,2020-08-19,875689.32,Dormant,6.86,ZAR
ACC626887,CUS33743,TymeBank,Digital,678910,TYMEZAJJ,Savings,2021-10-16,693898.47,Active,3.97,ZAR
ACC989486,CUS33743,ABSA,Durban Central,632005,ABSAZAJJ,Home Loan,2023-03-15,972868.43,Closed,11.2,ZAR
ACC757509,CUS94833,Standard Bank,Century City,051001,SBZAZAJJ,Home Loan,2023-07-02,562841.48,Active,6.99,ZAR
ACC634354,CUS94833,TymeBank,Digital,678910,TYMEZAJJ,Investment,2023-03-12,650852.14,Closed,6.72,ZAR
ACC962029,CUS32366,FNB,Fourways,250655,FIRNZAJJ,Investment,2020-06-11,356540.0,Active,9.6,ZAR
ACC659767,CUS83082,Capitec,Claremont,470010,CABLZAJJ,Current,2023-01-27,530913.71,Active,9.95,ZAR
ACC440873,CUS83082,Capitec,Claremont,470010,CABLZAJJ,Home Loan,2020-04-30,106961.8,Active,11.33,ZAR
ACC632099,CUS83082,TymeBank,Digital,678910,TYMEZAJJ,Current,2023-09-18,469693.93,Active,6.64,ZAR
ACC193064,CUS83082,FNB,Fourways,250655,FIRNZAJJ,Savings,2020-02-19,736757.23,Active,4.73,ZAR
ACC859500,CUS14781,Capitec,Midrand,470010,CABLZAJJ,Investment,2021-08-14,676667.31,Active,8.54,ZAR
ACC330081,CUS14781,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Home Loan,2020-11-02,361561.21,Active,5.57,ZAR
ACC436009,CUS46778,TymeBank,Digital,678910,TYMEZAJJ,Investment,2024-01-06,742211.99,Closed,10.1,ZAR
ACC835403,CUS46778,TymeBank,Digital,678910,TYMEZAJJ,Credit Card,2024-03-09,624525.27,Active,11.52,ZAR
ACC374906,CUS46778,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Savings,2024-06-10,585145.78,Dormant,3.57,ZAR
ACC169140,CUS56699,Nedbank,Hatfield,198765,NEDSZAJJ,Credit Card,2022-12-29,34746.36,Active,4.96,ZAR
ACC373370,CUS56699,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Current,2024-02-09,837805.5,Dormant,6.02,ZAR
ACC803406,CUS56699,TymeBank,Digital,678910,TYMEZAJJ,Credit Card,2022-12-09,862981.24,Active,6.84,ZAR
ACC150566,CUS56699,Nedbank,Rivonia,198765,NEDSZAJJ,Home Loan,2023-05-04,403912.53,Closed,3.54,ZAR
ACC971154,CUS23333,Nedbank,Rivonia,198765,NEDSZAJJ,Investment,2022-11-16,813114.19,Dormant,10.6,ZAR
ACC129682,CUS23333,Nedbank,Hatfield,198765,NEDSZAJJ,Credit Card,2023-08-18,643168.11,Active,5.01,ZAR
ACC409343,CUS46758,TymeBank,Digital,678910,TYMEZAJJ,Credit Card,2022-10-14,88099.67,Active,3.57,ZAR
ACC874836,CUS60383,Capitec,Midrand,470010,CABLZAJJ,Current,2024-02-04,451522.07,Active,8.29,ZAR
ACC593096,CUS60383,Capitec,Pinetown,470010,CABLZAJJ,Credit Card,2023-08-13,318563.11,Closed,11.52,ZAR
ACC761573,CUS60383,Standard Bank,Rosebank,051001,SBZAZAJJ,Current,2024-09-04,366380.6,Dormant,9.67,ZAR
ACC854010,CUS71406,TymeBank,Digital,678910,TYMEZAJJ,Credit Card,2022-11-03,315692.43,Dormant,8.55,ZAR
ACC253144,CUS59324,FNB,Tyger Valley,250655,FIRNZAJJ,Credit Card,2022-07-24,444582.32,Active,6.31,ZAR
ACC220069,CUS59324,Standard Bank,Century City,051001,SBZAZAJJ,Home Loan,2021-12-15,625432.77,Dormant,4.02,ZAR
ACC998487,CUS65734,Capitec,Claremont,470010,CABLZAJJ,Savings,2023-10-30,52853.39,Active,8.1,ZAR
ACC303868,CUS65734,FNB,Fourways,250655,FIRNZAJJ,Current,2024-01-10,915345.38,Active,9.52,ZAR
ACC179434,CUS72520,FNB,Fourways,250655,FIRNZAJJ,Credit Card,2023-11-05,407830.96,Dormant,4.51,ZAR
ACC533311,CUS72520,TymeBank,Digital,678910,TYMEZAJJ,Credit Card,2023-05-31,322280.98,Active,6.61,ZAR
ACC643555,CUS72520,TymeBank,Digital,678910,TYMEZAJJ,Investment,2021-02-13,864411.26,Active,4.36,ZAR
ACC980787,CUS35489,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Investment,2022-03-09,999125.62,Active,7.89,ZAR
ACC421974,CUS35489,Discovery Bank,Sandton,679000,DISCJJ,Home Loan,2020-08-15,221533.1,Dormant,11.51,ZAR
ACC685245,CUS88986,Standard Bank,Rosebank,051001,SBZAZAJJ,Home Loan,2020-07-16,437416.66,Active,3.67,ZAR
ACC581830,CUS88986,ABSA,Durban Central,632005,ABSAZAJJ,Home Loan,2020-08-24,592166.39,Closed,5.7,ZAR
ACC375538,CUS88986,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Home Loan,2020-12-19,757024.77,Active,7.91,ZAR
ACC455150,CUS74608,TymeBank,Digital,678910,TYMEZAJJ,Current,2022-03-29,121103.32,Active,7.23,ZAR
ACC877834,CUS74608,ABSA,Durban Central,632005,ABSAZAJJ,Current,2023-12-23,852061.11,Active,6.78,ZAR
ACC577163,CUS74608,Standard Bank,Brooklyn,051001,SBZAZAJJ,Savings,2021-11-15,600284.82,Closed,5.55,ZAR
ACC889599,CUS92533,Capitec,Midrand,470010,CABLZAJJ,Credit Card,2021-03-07,489320.19,Active,4.31,ZAR
ACC568415,CUS99363,Discovery Bank,Lynnwood,679000,DISCJJ,Credit Card,2023-02-09,495656.17,Active,8.67,ZAR
ACC988073,CUS99363,Discovery Bank,Ballito,679000,DISCJJ,Credit Card,2022-01-12,707634.23,Active,7.86,ZAR
ACC294497,CUS89174,Capitec,Midrand,470010,CABLZAJJ,Savings,2021-09-18,53791.97,Active,9.95,ZAR
ACC403125,CUS89174,Capitec,Midrand,470010,CABLZAJJ,Current,2023-12-31,284490.3,Active,4.32,ZAR
ACC559386,CUS89174,Capitec,Claremont,470010,CABLZAJJ,Credit Card,2023-12-03,775845.06,Closed,8.51,ZAR
ACC353612,CUS89174,Capitec,Claremont,470010,CABLZAJJ,Current,2023-09-23,474518.24,Active,5.25,ZAR
ACC164202,CUS10380,ABSA,Cape Town CBD,632005,ABSAZAJJ,Savings,2021-02-03,874689.49,Dormant,4.92,ZAR
ACC459566,CUS43720,TymeBank,Digital,678910,TYMEZAJJ,Investment,2022-12-11,296039.0,Dormant,9.07,ZAR
ACC295033,CUS43720,Capitec,Claremont,470010,CABLZAJJ,Investment,2022-08-17,306953.67,Closed,3.52,ZAR
ACC906429,CUS43720,TymeBank,Digital,678910,TYMEZAJJ,Current,2022-03-22,276330.98,Dormant,9.92,ZAR
ACC556253,CUS15570,ABSA,Pretoria Central,632005,ABSAZAJJ,Credit Card,2024-05-25,267149.55,Dormant,10.32,ZAR
ACC504029,CUS15570,Nedbank,Musgrave,198765,NEDSZAJJ,Credit Card,2023-11-16,883195.39,Dormant,6.46,ZAR
ACC110582,CUS15570,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Current,2023-10-09,70707.25,Closed,4.13,ZAR
ACC204658,CUS21457,FNB,Gateway,250655,FIRNZAJJ,Savings,2021-07-16,994699.8,Active,7.86,ZAR
ACC603321,CUS21457,TymeBank,Digital,678910,TYMEZAJJ,Investment,2024-06-27,804572.23,Active,7.84,ZAR
ACC638071,CUS21457,FNB,Fourways,250655,FIRNZAJJ,Home Loan,2022-10-03,373441.26,Active,9.91,ZAR
ACC290934,CUS21457,Discovery Bank,Lynnwood,679000,DISCJJ,Home Loan,2024-07-14,333233.18,Active,6.97,ZAR
ACC514276,CUS39439,TymeBank,Digital,678910,TYMEZAJJ,Savings,2024-06-21,144913.44,Active,9.13,ZAR
ACC307416,CUS88537,Capitec,Pinetown,470010,CABLZAJJ,Home Loan,2021-10-15,362520.05,Active,9.18,ZAR
ACC492390,CUS88537,Standard Bank,Umhlanga,051001,SBZAZAJJ,Current,2024-01-16,593500.05,Dormant,10.62,ZAR
ACC941400,CUS88537,Capitec,Claremont,470010,CABLZAJJ,Home Loan,2024-03-24,408464.38,Active,8.81,ZAR
ACC943081,CUS37151,Discovery Bank,Lynnwood,679000,DISCJJ,Current,2020-01-28,161189.63,Active,8.25,ZAR
ACC857284,CUS37151,FNB,Menlyn,250655,FIRNZAJJ,Savings,2023-07-30,782338.12,Closed,10.71,ZAR
ACC325297,CUS26044,Capitec,Claremont,470010,CABLZAJJ,Home Loan,2021-12-27,967716.85,Active,10.69,ZAR
ACC497073,CUS26044,Capitec,Midrand,470010,CABLZAJJ,Credit Card,2021-06-21,367632.06,Dormant,10.35,ZAR
ACC111570,CUS26044,ABSA,Sandton,632005,ABSAZAJJ,Current,2021-04-13,194848.09,Closed,3.73,ZAR
ACC150138,CUS50436,FNB,Tyger Valley,250655,FIRNZAJJ,Current,2023-12-02,314339.35,Active,9.83,ZAR
ACC120619,CUS50436,Standard Bank,Rosebank,051001,SBZAZAJJ,Savings,2024-04-19,420960.98,Active,6.17,ZAR
ACC627548,CUS50436,Nedbank,Musgrave,198765,NEDSZAJJ,Current,2022-06-25,290227.15,Active,10.84,ZAR
ACC933380,CUS35245,Capitec,Centurion,470010,CABLZAJJ,Savings,2021-10-23,274207.96,Active,7.04,ZAR
ACC418013,CUS35245,Capitec,Pinetown,470010,CABLZAJJ,Credit Card,2021-12-19,705479.27,Dormant,10.53,ZAR
ACC662426,CUS39416,Nedbank,Hatfield,198765,NEDSZAJJ,Home Loan,2023-10-16,76352.9,Closed,5.81,ZAR
ACC227005,CUS39416,FNB,Menlyn,250655,FIRNZAJJ,Investment,2021-05-16,755759.58,Active,9.5,ZAR
ACC259507,CUS39416,FNB,Menlyn,250655,FIRNZAJJ,Credit Card,2023-09-14,262295.69,Active,9.62,ZAR
ACC223492,CUS97815,FNB,Fourways,250655,FIRNZAJJ,Investment,2021-03-01,967456.82,Dormant,11.75,ZAR
ACC226441,CUS71453,Nedbank,Hatfield,198765,NEDSZAJJ,Savings,2021-02-22,377860.11,Active,3.69,ZAR
ACC611497,CUS37304,Standard Bank,Rosebank,051001,SBZAZAJJ,Savings,2020-11-09,772749.72,Closed,4.77,ZAR
ACC732979,CUS37304,FNB,Gateway,250655,FIRNZAJJ,Current,2024-08-27,932596.62,Active,4.65,ZAR
ACC584281,CUS37304,TymeBank,Digital,678910,TYMEZAJJ,Investment,2021-12-12,654715.6,Active,8.68,ZAR
ACC192375,CUS37304,ABSA,Cape Town CBD,632005,ABSAZAJJ,Investment,2022-01-03,10923.45,Dormant,9.13,ZAR
ACC722037,CUS87809,ABSA,Durban Central,632005,ABSAZAJJ,Current,2020-07-31,207611.9,Active,9.88,ZAR
ACC687752,CUS87809,TymeBank,Digital,678910,TYMEZAJJ,Current,2022-07-21,764958.79,Active,6.76,ZAR
ACC284650,CUS87809,FNB,Gateway,250655,FIRNZAJJ,Current,2020-11-16,805648.26,Dormant,4.44,ZAR
ACC520411,CUS98995,Capitec,Centurion,470010,CABLZAJJ,Savings,2022-02-18,636212.98,Closed,7.29,ZAR
ACC418356,CUS98995,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2024-05-09,127851.14,Active,9.08,ZAR
ACC478439,CUS98995,FNB,Menlyn,250655,FIRNZAJJ,Current,2022-10-26,784744.11,Dormant,4.21,ZAR
ACC798205,CUS98995,Nedbank,Hatfield,198765,NEDSZAJJ,Investment,2023-02-28,38516.7,Active,11.03,ZAR
ACC224279,CUS90588,TymeBank,Digital,678910,TYMEZAJJ,Investment,2022-12-06,698044.93,Active,3.82,ZAR
ACC964091,CUS90588,ABSA,Durban Central,632005,ABSAZAJJ,Current,2020-08-23,647686.61,Active,4.82,ZAR
ACC263912,CUS90588,ABSA,Durban Central,632005,ABSAZAJJ,Home Loan,2021-06-20,927566.26,Dormant,6.06,ZAR
ACC721688,CUS89759,Discovery Bank,Lynnwood,679000,DISCJJ,Home Loan,2024-05-24,883565.81,Active,3.57,ZAR
ACC719145,CUS89759,FNB,Tyger Valley,250655,FIRNZAJJ,Current,2020-02-18,234238.85,Active,11.96,ZAR
ACC578621,CUS89759,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2023-12-01,400330.86,Closed,5.34,ZAR
ACC855463,CUS89759,Capitec,Midrand,470010,CABLZAJJ,Credit Card,2022-03-23,488970.28,Dormant,11.53,ZAR
ACC219882,CUS78518,Standard Bank,Century City,051001,SBZAZAJJ,Home Loan,2020-12-23,132370.61,Active,10.96,ZAR
ACC813556,CUS78518,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2024-11-05,326409.92,Dormant,7.68,ZAR
ACC908139,CUS78518,Nedbank,Hatfield,198765,NEDSZAJJ,Savings,2024-04-07,323339.99,Dormant,11.23,ZAR
ACC397815,CUS49693,TymeBank,Digital,678910,TYMEZAJJ,Current,2021-06-07,279813.13,Dormant,11.37,ZAR
ACC534866,CUS49693,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2023-06-21,776137.71,Closed,9.51,ZAR
ACC838575,CUS73150,Discovery Bank,Ballito,679000,DISCJJ,Credit Card,2020-09-03,490515.37,Active,5.43,ZAR
ACC867075,CUS73150,Discovery Bank,Lynnwood,679000,DISCJJ,Savings,2022-01-02,798245.74,Closed,6.1,ZAR
ACC268469,CUS73150,Nedbank,Musgrave,198765,NEDSZAJJ,Current,2024-05-08,155703.19,Closed,10.86,ZAR
ACC102082,CUS73150,ABSA,Cape Town CBD,632005,ABSAZAJJ,Current,2022-06-26,315999.91,Dormant,4.08,ZAR
ACC781922,CUS97877,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2021-10-27,653907.78,Active,9.69,ZAR
ACC623204,CUS97877,Discovery Bank,Sea Point,679000,DISCJJ,Home Loan,2021-04-14,866932.72,Active,11.6,ZAR
ACC729369,CUS97877,ABSA,Pretoria Central,632005,ABSAZAJJ,Credit Card,2024-01-16,859693.39,Active,3.72,ZAR
ACC431109,CUS95979,Nedbank,Musgrave,198765,NEDSZAJJ,Investment,2021-10-04,957926.5,Dormant,10.96,ZAR
ACC543838,CUS95979,ABSA,Pretoria Central,632005,ABSAZAJJ,Home Loan,2024-06-20,122764.43,Closed,10.74,ZAR
ACC324139,CUS25459,ABSA,Pretoria Central,632005,ABSAZAJJ,Investment,2020-09-29,105142.35,Dormant,6.54,ZAR
ACC383442,CUS22759,FNB,Fourways,250655,FIRNZAJJ,Savings,2020-08-26,99858.33,Active,5.46,ZAR
ACC267064,CUS31113,Capitec,Centurion,470010,CABLZAJJ,Savings,2024-05-17,502506.11,Active,7.71,ZAR
ACC546484,CUS31113,Nedbank,Rivonia,198765,NEDSZAJJ,Savings,2023-09-14,668546.87,Dormant,11.3,ZAR
ACC721026,CUS31113,Standard Bank,Umhlanga,051001,SBZAZAJJ,Current,2021-03-21,152976.57,Active,11.67,ZAR
ACC140407,CUS14025,Capitec,Pinetown,470010,CABLZAJJ,Investment,2022-04-21,103906.06,Active,9.98,ZAR
ACC900974,CUS14025,FNB,Fourways,250655,FIRNZAJJ,Home Loan,2022-02-27,773946.81,Active,6.53,ZAR
ACC709574,CUS14025,Discovery Bank,Lynnwood,679000,DISCJJ,Savings,2023-02-08,586848.52,Active,6.17,ZAR
ACC149038,CUS71782,Standard Bank,Rosebank,051001,SBZAZAJJ,Home Loan,2024-01-03,835136.29,Active,11.99,ZAR
ACC516209,CUS71782,ABSA,Pretoria Central,632005,ABSAZAJJ,Home Loan,2020-05-31,771420.19,Dormant,11.03,ZAR
ACC117725,CUS71782,Discovery Bank,Ballito,679000,DISCJJ,Current,2020-04-22,905981.74,Active,11.85,ZAR
ACC774193,CUS55709,Discovery Bank,Sandton,679000,DISCJJ,Credit Card,2024-01-30,754140.0,Closed,3.99,ZAR
ACC389471,CUS55709,Capitec,Midrand,470010,CABLZAJJ,Current,2022-11-12,159946.6,Active,4.46,ZAR
ACC422369,CUS55709,FNB,Gateway,250655,FIRNZAJJ,Home Loan,2024-07-18,447909.22,Closed,11.83,ZAR
ACC259278,CUS55709,TymeBank,Digital,678910,TYMEZAJJ,Current,2024-10-23,561080.25,Active,9.78,ZAR
ACC976020,CUS11373,FNB,Gateway,250655,FIRNZAJJ,Current,2020-06-30,716981.13,Closed,11.11,ZAR
ACC288415,CUS11373,Nedbank,Hatfield,198765,NEDSZAJJ,Current,2024-05-17,878986.92,Active,5.12,ZAR
ACC521213,CUS11373,Nedbank,Musgrave,198765,NEDSZAJJ,Credit Card,2021-01-08,808034.3,Active,10.32,ZAR
ACC328713,CUS11373,ABSA,Pretoria Central,632005,ABSAZAJJ,Home Loan,2021-05-04,350141.36,Active,9.01,ZAR
ACC637760,CUS44037,Nedbank,Hatfield,198765,NEDSZAJJ,Investment,2021-03-20,27197.84,Active,7.0,ZAR
ACC287896,CUS30685,Standard Bank,Brooklyn,051001,SBZAZAJJ,Savings,2022-03-15,163931.41,Dormant,10.84,ZAR
ACC648413,CUS12386,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2024-02-11,501220.23,Closed,6.42,ZAR
ACC773917,CUS12386,ABSA,Sandton,632005,ABSAZAJJ,Current,2020-01-18,759591.87,Dormant,9.65,ZAR
ACC553449,CUS71138,Capitec,Pinetown,470010,CABLZAJJ,Investment,2021-03-27,514779.54,Active,11.42,ZAR
ACC272366,CUS71138,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2024-10-19,326295.94,Active,4.24,ZAR
ACC231563,CUS71138,Discovery Bank,Ballito,679000,DISCJJ,Investment,2023-11-30,258019.88,Closed,5.08,ZAR
ACC217755,CUS71138,TymeBank,Digital,678910,TYMEZAJJ,Credit Card,2023-12-28,687259.19,Closed,8.1,ZAR
ACC775594,CUS97479,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Home Loan,2020-08-04,272785.18,Dormant,4.81,ZAR
ACC771611,CUS60019,ABSA,Sandton,632005,ABSAZAJJ,Credit Card,2023-01-29,977231.61,Dormant,9.13,ZAR
ACC395360,CUS60019,TymeBank,Digital,678910,TYMEZAJJ,Savings,2021-02-03,744794.91,Active,4.79,ZAR
ACC522473,CUS60019,Standard Bank,Rosebank,051001,SBZAZAJJ,Savings,2024-03-27,926252.18,Active,5.81,ZAR
ACC141164,CUS60019,Discovery Bank,Lynnwood,679000,DISCJJ,Credit Card,2024-06-23,526089.86,Active,5.91,ZAR
ACC662366,CUS66217,Discovery Bank,Sandton,679000,DISCJJ,Home Loan,2021-09-02,544484.86,Active,8.14,ZAR
ACC343312,CUS66217,Nedbank,Musgrave,198765,NEDSZAJJ,Savings,2023-04-10,589366.79,Active,6.98,ZAR
ACC456071,CUS66217,ABSA,Pretoria Central,632005,ABSAZAJJ,Credit Card,2022-07-01,114988.17,Closed,11.32,ZAR
ACC952505,CUS66217,Discovery Bank,Sea Point,679000,DISCJJ,Investment,2024-01-12,893016.44,Closed,4.0,ZAR
ACC110086,CUS40701,ABSA,Durban Central,632005,ABSAZAJJ,Credit Card,2021-02-16,316271.13,Active,4.78,ZAR
ACC428049,CUS40701,TymeBank,Digital,678910,TYMEZAJJ,Credit Card,2024-05-18,770428.66,Active,11.87,ZAR
ACC452028,CUS40701,Discovery Bank,Sandton,679000,DISCJJ,Home Loan,2021-02-01,220123.45,Dormant,3.59,ZAR
ACC618177,CUS40701,FNB,Tyger Valley,250655,FIRNZAJJ,Home Loan,2021-06-10,892695.45,Dormant,10.63,ZAR
ACC642802,CUS32340,FNB,Tyger Valley,250655,FIRNZAJJ,Investment,2023-05-08,648707.03,Closed,10.14,ZAR
ACC616494,CUS32340,Discovery Bank,Sea Point,679000,DISCJJ,Home Loan,2023-05-10,223061.85,Active,8.97,ZAR
ACC117646,CUS23969,Capitec,Claremont,470010,CABLZAJJ,Home Loan,2024-06-18,844598.75,Active,10.84,ZAR
ACC973683,CUS23969,Standard Bank,Rosebank,051001,SBZAZAJJ,Home Loan,2023-10-16,238693.34,Dormant,9.96,ZAR
ACC230837,CUS23969,ABSA,Pretoria Central,632005,ABSAZAJJ,Current,2020-07-27,765711.55,Closed,5.97,ZAR
ACC848441,CUS23969,Discovery Bank,Ballito,679000,DISCJJ,Credit Card,2024-04-29,527278.15,Active,4.06,ZAR
ACC291488,CUS20512,TymeBank,Digital,678910,TYMEZAJJ,Savings,2021-12-27,895032.41,Dormant,7.97,ZAR
ACC309263,CUS21546,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2023-10-02,273835.67,Active,7.0,ZAR
ACC671209,CUS21546,ABSA,Durban Central,632005,ABSAZAJJ,Savings,2020-01-25,702261.87,Dormant,6.67,ZAR
ACC191819,CUS21546,Standard Bank,Umhlanga,051001,SBZAZAJJ,Credit Card,2020-08-23,825725.22,Active,4.29,ZAR
ACC880415,CUS73929,FNB,Gateway,250655,FIRNZAJJ,Investment,2020-10-28,932296.12,Closed,6.82,ZAR
ACC833165,CUS73929,Nedbank,Hatfield,198765,NEDSZAJJ,Savings,2022-06-13,306823.03,Dormant,11.09,ZAR
ACC857697,CUS73929,ABSA,Durban Central,632005,ABSAZAJJ,Savings,2024-02-08,203287.53,Closed,5.69,ZAR
ACC217113,CUS73929,ABSA,Pretoria Central,632005,ABSAZAJJ,Current,2023-02-13,949854.46,Active,8.33,ZAR
ACC435563,CUS89232,ABSA,Cape Town CBD,632005,ABSAZAJJ,Credit Card,2022-03-21,980488.87,Active,4.66,ZAR
ACC272413,CUS60978,ABSA,Cape Town CBD,632005,ABSAZAJJ,Savings,2023-09-14,477961.8,Active,10.36,ZAR
ACC676823,CUS60978,TymeBank,Digital,678910,TYMEZAJJ,Current,2022-09-25,901263.78,Active,4.85,ZAR
ACC352310,CUS60978,FNB,Menlyn,250655,FIRNZAJJ,Current,2022-10-29,275250.39,Active,9.69,ZAR
ACC901314,CUS52714,TymeBank,Digital,678910,TYMEZAJJ,Savings,2023-03-15,340474.4,Active,10.27,ZAR
